specs,year
"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",2010.0
"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",2010.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2010.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",2010.0
"['Single-player', 'Partial Controller Support', 'Steam Cloud']",2010.0
"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2010.0
['Single-player'],2010.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2010.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Cloud', 'Includes level editor']",2010.0
"['Single-player', 'Steam Achievements']",2010.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",2010.0
"['Multi-player', 'Downloadable Content']",2010.0
['Downloadable Content'],2010.0
"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats']",2010.0
"['Single-player', 'Steam Cloud']",2009.0
"['Single-player', 'Steam Cloud']",2010.0
['Single-player'],2007.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2010.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Valve Anti-Cheat enabled']",2010.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",2010.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2010.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",2010.0
"['Single-player', 'Steam Achievements']",2010.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2010.0
['Single-player'],2010.0
"['Single-player', 'Partial Controller Support']",2002.0
['Single-player'],2005.0
['Downloadable Content'],2011.0
['Downloadable Content'],2011.0
['Downloadable Content'],2011.0
['Downloadable Content'],2011.0
"['Single-player', 'Partial Controller Support']",2003.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Partial Controller Support']",2011.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2011.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards']",2011.0
['Single-player'],2011.0
"['Single-player', 'Partial Controller Support']",2011.0
"['Single-player', 'Partial Controller Support']",2011.0
"['Single-player', 'Partial Controller Support']",2011.0
"['Single-player', 'Partial Controller Support']",2011.0
"['Single-player', 'Shared/Split Screen']",2011.0
"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",2011.0
"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",2011.0
"['Single-player', 'Multi-player', 'Partial Controller Support']",2011.0
"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",2011.0
"['Single-player', 'Partial Controller Support']",2011.0
"['Single-player', 'Partial Controller Support']",2011.0
['Single-player'],2009.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content']",2010.0
"['Single-player', 'Downloadable Content']",2009.0
"['Single-player', 'Downloadable Content']",2010.0
"['Single-player', 'Downloadable Content']",2010.0
"['Single-player', 'Downloadable Content']",2010.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2011.0
['Single-player'],2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
['Single-player'],2011.0
"['Single-player', 'Downloadable Content', 'Steam Achievements']",2011.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud']",2011.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements']",2011.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled']",2011.0
"['Single-player', 'Steam Achievements', 'Steam Cloud']",2011.0
"['Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Stats']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases']",2013.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Steam Cloud']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Shared/Split Screen']",2010.0
"['Single-player', 'Multi-player']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2011.0
"['Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Commentary available']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player']",2011.0
"['Co-op', 'Downloadable Content']",2011.0
['Co-op'],2011.0
"['Co-op', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Turn Notifications']",2011.0
"['Co-op', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",2011.0
"['Partial Controller Support', 'Steam Cloud']",2011.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2011.0
['Single-player'],2009.0
['Single-player'],2005.0
"['Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud']",2011.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']",2011.0
"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements']",2009.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements']",2011.0
"['Single-player', 'Downloadable Content', 'Steam Achievements']",2011.0
['Single-player'],2011.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
['Downloadable Content'],2011.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats']",2011.0
['Single-player'],2011.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content']",2011.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support', 'Steam Leaderboards']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",2011.0
"['Single-player', 'Steam Achievements']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats']",2011.0
"['Single-player', 'Steam Achievements']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",2011.0
"['Single-player', 'Downloadable Content', 'Partial Controller Support']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
['Single-player'],2010.0
['Single-player'],2011.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Leaderboards']",2011.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2011.0
['Single-player'],2011.0
['Single-player'],2010.0
['Single-player'],2011.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",2011.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",2011.0
['Downloadable Content'],2011.0
"['Single-player', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2011.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Achievements']",2011.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Cloud', 'Includes level editor']",2011.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",2012.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2011.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2011.0
"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2011.0
"['Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2011.0
"['Single-player', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",2011.0
"['Single-player', 'Multi-player', 'Steam Trading Cards']",2011.0
